game_ID,team_ID,t2_champ1_sum1,t2_champ1_sum2,t2_champ2_sum1,t2_champ2_sum2,t2_champ3_sum1,t2_champ3_sum2,t2_champ4_sum1,t2_champ4_sum2,t2_champ5_sum1,t2_champ5_sum2
3322509816,2,14,4,12,4,12,4,4,11,7,4
3330247728,2,4,7,4,3,4,12,12,14,4,11
3220645389,2,12,4,7,4,12,4,11,4,4,3
3274398687,2,4,12,12,4,3,4,4,11,7,4
3256020723,2,14,4,11,4,4,14,3,4,7,4
3322732836,2,4,14,12,4,4,11,3,4,7,4
3329667202,2,12,4,4,12,4,14,7,4,4,11
3326751098,2,4,7,4,11,4,3,4,14,14,4
3325616637,2,4,3,4,7,4,11,12,4,4,7
3328535878,2,12,4,4,14,3,4,11,4,11,4
3324040490,2,4,12,7,4,11,4,4,11,14,4
3329767936,2,4,12,3,4,4,7,14,4,4,11
3315437337,2,14,11,3,4,12,4,7,4,12,4
3318948602,2,12,4,4,7,4,21,11,4,3,4
3282423105,2,14,4,4,14,4,11,14,6,12,4
3322757326,2,4,1,3,4,4,12,11,4,4,7
3312242785,2,4,7,4,11,12,4,3,4,14,4
3316003628,2,4,12,4,11,7,4,7,4,14,4
3329318621,2,4,3,7,4,14,4,4,11,12,4
3319540590,2,4,7,11,4,4,14,14,4,4,12
3313357016,2,3,4,4,7,4,14,4,12,4,11
3331187147,2,4,3,4,12,4,11,7,4,12,4
3228115712,2,14,4,4,11,4,14,4,7,4,3
3296490936,2,4,14,11,4,4,12,4,3,4,7
3324735683,2,4,11,4,7,3,4,4,12,14,4
3321423350,2,4,7,14,4,4,3,11,4,12,4
3312595599,2,7,4,6,4,12,4,11,4,4,3
3330139494,2,21,4,4,11,12,4,4,7,4,3
3318388339,2,4,14,4,11,4,12,4,7,4,3
3323634811,2,4,14,12,4,4,11,4,3,4,7
3328218379,2,14,4,3,4,7,4,4,11,4,12
3255665464,2,14,4,7,4,4,11,4,14,12,4
3289157649,2,11,4,1,4,4,7,4,14,4,14
3324922052,2,4,3,4,14,4,14,4,11,12,4
3291692490,2,14,4,11,4,4,3,4,7,4,12
3315599510,2,4,11,7,4,4,3,4,14,4,12
3240692163,2,4,12,6,11,4,3,14,4,4,7
3329630820,2,4,12,7,4,4,12,11,4,4,14
3330225566,2,7,4,11,4,3,4,4,12,7,4
3324150461,2,12,4,4,14,4,7,4,12,11,4
3329213773,2,12,4,14,4,4,7,14,4,11,6
3284396640,2,7,4,4,14,12,4,21,4,4,11
3296367973,2,7,4,4,14,4,11,4,3,12,4
3319409296,2,4,7,4,21,14,4,4,12,11,4
3328982458,2,12,4,14,4,4,11,7,4,11,6
3318640066,2,4,7,14,4,11,4,12,4,4,14
3234760783,2,4,14,4,11,12,4,4,7,7,4
3313706077,2,4,14,7,4,12,4,4,3,4,11
3324359656,2,11,4,12,4,14,4,7,4,12,4
3316400130,2,4,11,21,4,3,4,7,4,4,12
3327850566,2,4,14,12,4,4,7,11,4,4,21
3328153569,2,3,4,4,11,4,7,14,4,4,12
3239318480,2,3,4,7,4,11,4,12,4,4,14
3287056090,2,4,3,4,7,11,4,4,1,12,4
3251484917,2,4,7,4,3,11,4,4,3,4,7
3326413662,2,4,3,4,7,11,4,4,12,14,4
3317354142,2,12,6,4,21,11,4,7,4,3,4
3328538279,2,3,4,4,12,4,11,4,7,4,6
3331120033,2,3,4,7,4,4,21,11,4,4,12
3223498176,2,4,11,4,12,4,14,4,7,4,3
3285093664,2,12,4,4,7,12,4,4,3,4,11
3324501434,2,3,4,4,14,11,4,21,4,4,7
3330793182,2,4,11,4,7,4,12,14,4,4,14
3322613943,2,4,7,4,3,11,6,3,4,4,12
3228477603,2,3,4,4,21,4,11,4,12,7,4
3322720382,2,3,4,11,4,4,12,4,14,7,4
3327759580,2,4,3,7,4,12,4,11,4,4,14
3290424914,2,11,4,4,12,4,3,4,7,4,21
3321533488,2,4,3,7,4,14,4,4,11,12,6
3310547486,2,12,4,11,4,4,7,4,12,4,14
3305210847,2,14,4,4,7,12,4,3,4,4,11
3326575566,2,14,4,4,7,4,3,6,4,4,11
3325877266,2,3,4,12,4,4,12,4,7,4,11
3330491822,2,4,7,4,14,14,4,7,4,4,11
3257396770,2,4,14,12,4,11,4,3,4,7,4
3325992588,2,7,4,7,4,4,11,4,3,4,14
3331113494,2,21,4,3,4,7,4,11,4,4,12
3244812596,2,11,4,7,4,4,14,14,4,14,4
3314951366,2,4,3,11,14,4,7,12,4,4,21
3329209091,2,4,14,4,7,4,11,4,12,3,4
3282983335,2,12,4,4,7,4,14,11,4,4,12
3323670562,2,4,12,4,7,4,6,3,4,11,4
3322827059,2,4,14,11,4,12,4,4,7,12,4
3325614579,2,12,4,21,4,4,3,7,4,4,11
3219118736,2,14,4,7,4,11,4,21,4,4,3
3305510724,2,4,7,12,4,11,4,14,4,4,3
3328032769,2,7,4,4,14,4,3,4,21,4,11
3325727220,2,14,4,4,7,4,14,6,11,4,12
3241193467,2,12,4,3,4,7,4,4,3,11,14
3330083679,2,4,7,4,14,11,4,14,4,11,4
3331273236,2,4,12,4,7,4,14,11,4,14,4
3274495949,2,3,4,4,14,4,7,4,12,4,11
3317100621,2,4,7,4,3,4,11,12,4,4,14
3283981421,2,4,7,4,3,4,12,11,14,14,4
3331534584,2,4,7,4,12,3,4,4,11,4,14
3329961705,2,4,7,4,3,4,11,14,4,4,12
3321470189,2,4,12,4,14,4,7,4,3,4,11
3325312230,2,4,14,11,4,7,4,12,4,4,3
3311504837,2,11,4,12,7,4,7,4,14,4,3
3325970613,2,7,4,7,4,12,4,4,3,4,11
3326183666,2,11,14,4,12,4,3,4,7,4,3
3316700146,2,3,4,11,4,7,4,12,4,4,12
3327688021,2,11,4,4,12,4,14,3,4,4,7
3215045277,2,12,4,14,4,14,4,4,11,4,7
3328352714,2,4,1,12,4,11,4,14,4,4,7
3322316886,2,11,4,4,3,3,4,4,7,12,4
3325950031,2,21,4,4,3,12,4,4,11,4,7
3331139693,2,6,11,7,4,4,21,12,4,21,4
3299081543,2,11,4,4,14,4,3,12,4,7,4
3331340798,2,11,4,4,21,4,3,4,7,4,12
3327906759,2,12,4,4,3,4,14,11,4,4,7
3326384304,2,7,4,4,3,4,11,4,3,12,4
3323998179,2,4,3,4,14,6,11,4,7,4,12
3254285383,2,12,4,14,4,4,11,3,4,4,7
3284485114,2,4,3,11,4,4,6,4,12,7,4
3321558433,2,4,11,4,21,14,4,4,12,7,4
3280957675,2,4,11,7,4,14,4,12,4,14,4
3243970183,2,4,12,4,11,4,3,4,12,7,4
3329932358,2,11,4,7,4,4,12,4,3,12,4
3326272955,2,7,4,4,14,12,4,3,4,4,11
3326761376,2,7,4,4,3,4,14,4,11,12,4
3330903870,2,4,14,4,7,3,4,4,12,11,4
3315680453,2,11,4,21,4,4,12,4,7,3,4
3317433834,2,7,4,3,4,4,1,4,12,4,11
3308451400,2,4,12,11,4,4,12,4,14,7,4
3315915499,2,4,3,4,7,4,14,12,4,11,4
3254448047,2,11,4,4,3,12,4,7,4,14,4
3219187741,2,11,4,14,21,4,7,4,14,12,4
3241880176,2,4,3,4,11,4,12,4,14,7,4
3315991731,2,11,6,4,12,7,4,4,14,4,12
3298513784,2,3,4,11,4,12,4,7,4,4,12
3324814733,2,12,4,4,11,4,14,7,4,4,3
3319910809,2,4,11,4,12,4,7,4,21,3,4
3262756443,2,4,14,4,14,7,4,12,4,11,4
3326474093,2,12,4,4,7,14,4,4,12,11,4
3311677026,2,11,4,4,21,7,4,4,12,4,1
3331493448,2,12,4,4,12,4,11,4,3,4,7
3273558727,2,12,4,4,11,4,14,4,3,7,4
3324632949,2,4,11,4,14,12,4,4,14,7,4
3306750540,2,4,3,7,4,12,4,11,4,4,21
3328380721,2,11,4,4,3,4,7,4,12,4,14
3327794316,2,4,11,4,3,4,14,4,12,7,4
3330658139,2,4,11,4,7,4,12,4,14,3,4
3329115127,2,4,7,14,4,12,4,4,3,14,11
3319772843,2,4,14,4,12,4,11,7,4,14,4
3321220180,2,4,3,12,4,4,12,7,4,4,11
3272973166,2,4,7,14,4,12,4,4,3,6,11
3327908976,2,11,4,4,7,4,12,4,7,4,14
3320702923,2,4,3,3,4,4,12,4,7,11,4
3327508515,2,4,12,3,4,11,4,21,4,4,7
3331021242,2,4,7,4,3,12,4,14,4,4,11
3284925385,2,3,4,7,4,4,11,4,12,4,7
3325099064,2,14,4,4,12,4,7,11,4,3,4
3330699721,2,7,4,4,12,4,11,4,14,3,4
3306652284,2,4,7,14,4,4,11,4,14,12,4
3329685881,2,4,11,14,4,4,12,4,3,7,4
3317890513,2,7,4,4,14,12,4,12,4,11,4
3331015179,2,4,3,14,4,14,4,11,4,7,4
3329368647,2,3,4,4,11,7,4,4,3,4,12
3321571953,2,1,4,4,3,4,12,11,4,7,4
3319249749,2,3,4,4,7,4,14,4,11,4,12
3304127477,2,4,14,11,4,3,4,12,4,7,4
3318192068,2,4,12,7,4,4,1,4,7,11,4
3330689951,2,12,4,4,12,4,3,4,7,11,4
3327226715,2,21,4,4,14,7,4,4,11,12,6
3325667138,2,4,7,3,4,4,11,14,4,4,14
3331267488,2,7,4,6,4,4,12,11,4,14,4
3322709907,2,4,7,4,14,4,12,4,1,4,11
3330684342,2,4,11,12,4,4,14,4,3,4,7
3329066903,2,3,4,4,7,12,4,11,4,4,12
3321840124,2,4,3,4,11,14,4,12,4,4,7
3240443348,2,4,14,4,11,4,12,3,4,4,7
3327713329,2,14,4,4,11,6,12,7,4,3,4
3330052580,2,14,4,7,4,4,14,11,4,12,4
3322780043,2,3,4,4,7,4,11,4,12,4,14
3318266877,2,4,12,4,3,7,4,4,21,4,11
3287181478,2,7,4,4,3,4,21,4,12,4,11
3289230054,2,14,4,12,4,7,4,4,11,14,4
3296806052,2,7,4,11,4,4,14,3,4,12,4
3297744804,2,4,21,11,4,4,12,3,4,7,4
3321157339,2,12,4,11,4,4,14,4,7,3,4
3323000305,2,4,7,4,7,4,14,12,4,4,14
3312771046,2,4,3,4,11,4,7,4,21,4,12
3328613434,2,21,4,4,7,4,11,3,1,4,12
3299677703,2,11,4,12,4,7,4,4,3,6,4
3316408630,2,3,4,12,4,4,7,14,4,11,4
3328381545,2,7,4,4,11,4,3,4,12,3,4
3324193947,2,11,6,4,14,7,4,4,12,4,6
3327949529,2,3,4,7,4,11,4,12,4,14,4
3321167394,2,4,7,12,4,11,4,3,4,14,4
3318266278,2,4,11,4,1,4,7,4,3,4,12
3324794418,2,4,3,11,4,12,4,4,12,7,4
3324874244,2,14,4,11,4,4,12,14,4,7,4
3330165321,2,4,12,4,3,4,7,4,11,3,4
3322717914,2,3,4,4,12,4,12,11,4,7,4
3327109462,2,4,7,11,4,4,14,3,4,7,4
3238506810,2,4,11,4,14,4,12,4,7,3,4
3317355538,2,4,3,4,14,4,12,4,7,11,4
3320033216,2,4,12,4,21,4,11,3,4,4,7
3265995882,2,4,21,4,7,11,4,3,4,12,4
3219118873,2,7,4,4,14,4,12,4,14,11,4
3309945171,2,4,11,4,14,12,4,12,4,1,4
3329510968,2,11,4,4,7,3,4,4,12,14,4
3315509376,2,4,12,7,4,4,14,4,12,11,4
3220180394,2,3,4,4,7,4,11,3,12,21,4
3315834285,2,4,11,4,7,4,14,4,14,4,12
3319954380,2,4,3,4,7,4,11,4,6,4,12
3241783810,2,4,12,4,11,4,7,14,4,4,7
3328617906,2,4,12,12,4,3,4,11,4,4,7
3286012920,2,4,7,4,3,21,4,12,4,11,4
3319307718,2,4,12,7,4,4,1,11,4,3,4
3311005809,2,4,12,11,4,7,4,4,7,14,4
3269137184,2,4,21,4,12,7,4,11,4,4,3
3324821030,2,4,12,4,11,14,4,4,7,14,4
3259157292,2,14,4,7,4,4,11,12,4,4,14
3328401964,2,4,11,4,7,14,4,4,7,12,4
3318184998,2,11,4,4,7,3,4,4,12,12,4
3324239244,2,14,4,3,4,4,12,11,4,4,7
3298017037,2,12,4,11,4,4,14,7,4,7,4
3316151384,2,4,6,4,7,11,4,4,3,12,4
3225711221,2,4,21,4,3,7,4,11,4,12,4
3323476768,2,4,11,12,4,7,4,3,4,4,14
3330217670,2,4,12,11,4,14,4,4,14,4,7
3322170415,2,4,11,12,4,4,14,4,3,7,4
3321227821,2,4,7,21,4,3,4,4,12,11,4
3327834098,2,3,4,11,4,12,4,7,4,14,4
3326119610,2,4,3,4,7,4,21,12,4,11,4
3264294003,2,4,7,4,11,4,12,4,3,4,14
3268390814,2,4,11,4,12,12,4,7,4,12,4
3250596023,2,3,4,4,11,4,12,4,21,4,7
3326072485,2,4,12,7,4,4,11,4,3,4,3
3223784520,2,3,4,4,14,4,11,12,4,7,4
3238906848,2,4,3,7,4,4,11,4,14,12,4
3296201645,2,4,7,3,4,4,14,4,6,11,4
3282822643,2,4,14,4,7,4,14,4,11,4,14
3250523672,2,4,14,4,7,6,4,4,11,14,4
3330903098,2,4,11,7,4,4,7,4,12,7,4
3327906646,2,3,4,11,4,14,4,4,12,4,7
3233931853,2,4,14,3,4,7,4,4,12,11,4
3317858772,2,4,7,12,4,4,14,4,11,4,3
3324656395,2,4,14,3,4,12,4,11,4,7,4
3331329354,2,4,11,4,12,4,14,7,4,4,3
3322871543,2,4,3,4,11,21,4,4,7,4,12
3320931209,2,4,11,3,4,4,12,3,4,7,4
3319353411,2,14,4,4,7,4,3,11,4,12,4
3318055658,2,12,4,11,4,7,4,4,3,21,4
3330982875,2,4,7,4,3,4,12,11,4,21,4
3317737148,2,11,4,4,3,4,14,4,12,7,4
3243303961,2,4,7,11,4,12,4,4,3,4,14
3316080042,2,4,11,14,4,7,4,4,12,4,14
3328300896,2,4,7,4,11,4,3,12,4,4,14
3315989620,2,4,12,4,12,4,11,14,4,7,4
3326700416,2,4,3,7,4,4,11,3,4,12,4
3311326596,2,4,11,4,7,14,4,6,4,3,4
3296699378,2,4,12,21,4,4,11,4,7,4,14
3251941580,2,3,4,3,4,4,7,7,4,4,11
3306965679,2,4,11,4,12,4,7,4,3,12,4
3259474099,2,4,7,4,12,11,4,4,14,4,12
3322984139,2,11,4,21,4,7,4,4,12,4,3
3261372648,2,7,4,4,12,4,14,4,3,4,11
3330060611,2,14,4,4,7,4,3,4,11,4,12
3307056887,2,4,11,4,3,7,4,4,14,4,12
3321709815,2,4,12,4,21,4,7,11,4,3,4
3313529177,2,14,4,4,11,4,12,7,4,3,4
3238661721,2,4,3,4,7,12,4,14,4,6,11
3324628751,2,4,7,12,4,4,11,4,14,4,7
3302866053,2,4,21,4,12,4,7,4,11,4,14
3329257527,2,4,14,4,7,14,4,12,4,11,4
3324081481,2,4,3,4,14,4,11,3,4,4,7
3330225495,2,4,14,4,11,7,4,4,3,14,4
3326084771,2,4,11,4,3,12,4,3,4,7,4
3330162759,2,4,12,11,4,4,14,4,3,4,7
3288314631,2,4,11,4,7,12,4,3,4,4,12
3256736547,2,4,12,14,11,7,4,14,4,4,14
3313864388,2,3,4,4,7,11,4,14,4,4,12
3272804526,2,4,11,4,12,14,4,7,4,14,4
3289397274,2,4,12,4,11,4,12,3,4,4,7
3322772821,2,4,12,7,4,4,3,4,14,4,11
3329063863,2,4,12,14,4,4,7,4,21,11,4
3315683390,2,3,4,4,12,4,7,11,4,12,14
3325297250,2,4,14,4,7,4,14,4,12,11,4
3331063679,2,4,7,3,4,11,4,4,12,4,1
3328385673,2,4,3,12,4,4,11,7,4,4,3
3321808290,2,4,12,4,14,4,11,7,4,3,4
3329563744,2,6,11,4,7,4,14,4,12,4,14
3264274092,2,4,14,7,4,4,14,14,4,4,11
3325852417,2,4,3,4,11,4,3,12,4,4,7
3317435522,2,4,3,4,7,11,4,12,4,14,4
3325629351,2,4,14,4,7,4,14,3,4,4,11
3264342401,2,4,3,4,12,4,12,4,11,7,4
3329919521,2,7,4,3,4,4,11,12,4,4,14
3267323934,2,3,4,7,4,4,12,6,4,4,11
3330361437,2,4,12,4,14,11,4,4,3,4,7
3291097688,2,3,4,4,11,4,12,14,4,4,7
3318378400,2,4,7,4,12,3,4,14,4,11,4
3268754565,2,12,4,3,4,11,4,14,4,7,4
3321360956,2,4,11,4,3,3,4,4,12,7,4
3244990951,2,4,12,7,4,4,3,4,3,11,4
3224739011,2,7,4,12,6,11,4,4,21,4,3
3302332447,2,4,11,7,4,3,4,4,14,4,14
3329259480,2,4,14,4,12,4,11,4,7,4,3
3321530499,2,12,4,4,11,4,7,21,4,4,3
3329332702,2,4,14,4,7,12,4,4,3,4,11
3325737825,2,14,4,3,4,12,4,11,4,7,4
3317641780,2,4,21,11,4,4,12,4,3,4,12
3326477152,2,12,4,7,4,12,4,4,11,3,4
3329916456,2,11,4,4,14,4,12,7,4,3,4
3326585305,2,4,7,14,4,3,4,11,4,12,4
3323081104,2,4,7,11,4,12,4,14,4,4,12
3271105825,2,4,14,4,12,4,11,3,4,4,7
3322601324,2,3,4,4,7,4,3,12,4,11,4
3218977537,2,3,4,21,4,11,4,4,3,4,14
3331171979,2,11,4,4,7,3,4,4,1,4,7
3274803004,2,12,14,4,11,3,4,7,4,4,14
3305491043,2,14,4,4,7,4,12,3,4,14,11
3321718411,2,4,3,4,21,7,4,4,12,4,11
3308153949,2,11,4,7,4,3,4,4,12,12,4
3324584474,2,4,11,4,3,7,4,4,14,4,14
3320670512,2,4,11,4,14,4,14,4,3,7,4
3325297632,2,11,4,7,4,4,21,4,14,4,12
3322827224,2,4,11,4,7,4,12,4,3,14,4
3257646984,2,4,3,14,4,4,11,7,4,4,12
3279462328,2,4,14,4,7,3,4,4,7,4,11
3326767331,2,12,4,4,11,4,7,4,14,4,14
3331329847,2,4,6,11,4,4,14,4,3,7,4
3318777385,2,3,4,4,12,4,7,14,4,11,4
3264059987,2,4,12,7,4,14,4,3,4,14,11
3329861063,2,4,14,11,4,7,4,4,12,3,4
3331112395,2,3,4,4,7,11,4,4,21,4,12
3326683328,2,4,14,11,4,4,7,4,12,4,7
3220899839,2,3,4,4,11,12,4,4,14,7,4
3289380114,2,14,4,7,4,3,4,4,11,4,12
3329212022,2,4,3,12,4,12,4,4,11,4,7
3330477561,2,4,7,4,11,21,4,4,3,12,4
3331284794,2,4,12,3,4,7,4,4,12,4,11
3329925042,2,4,7,3,4,1,4,4,11,4,12
3277730000,2,4,12,4,14,4,11,4,14,4,7
3329787933,2,4,11,7,4,14,4,7,4,4,14
3315932068,2,7,4,4,11,4,14,4,12,14,4
3241964500,2,12,4,4,14,4,11,4,7,3,4
3222123844,2,3,4,4,7,4,14,12,4,4,11
3330088278,2,4,12,4,7,4,3,7,4,11,7
3327940535,2,11,4,12,4,4,7,4,3,4,14
3285749959,2,4,11,4,14,12,4,4,7,3,14
3325564686,2,4,3,12,4,4,3,11,6,4,14
3329764817,2,11,4,7,4,12,4,12,4,14,4
3329464745,2,4,12,4,7,3,4,4,11,14,4
3321286401,2,4,11,4,7,4,12,14,4,4,3
3244423262,2,4,3,7,4,21,4,4,11,4,12
3232546236,2,11,4,1,6,7,4,4,3,14,4
3278535191,2,4,12,4,11,12,4,3,4,4,7
3280674001,2,4,7,6,4,3,4,4,12,11,4
3320471912,2,4,12,7,4,14,11,4,21,3,4
3329210014,2,4,3,4,12,14,4,7,4,11,4
3219445454,2,4,11,3,4,4,14,4,12,4,7
3330966387,2,4,11,7,4,14,4,21,4,12,4
3278603932,2,4,12,14,4,4,11,6,4,4,7
3305973438,2,12,4,4,11,4,3,7,4,4,14
3314364725,2,4,12,11,4,4,14,4,3,4,7
3323096093,2,3,4,7,4,4,14,7,4,11,4
3329539208,2,3,4,4,14,4,7,11,4,14,4
3320913075,2,7,4,4,12,4,11,4,14,4,3
3317001473,2,1,4,4,12,4,3,4,7,4,11
3330797496,2,4,14,4,14,4,7,4,11,12,4
3222009014,2,4,14,7,4,4,12,4,6,4,11
3307052439,2,4,3,4,11,6,4,4,7,12,4
3299913840,2,4,11,14,4,14,4,4,7,4,12
3328332833,2,6,14,11,4,4,7,4,3,3,4
3330211824,2,11,4,4,12,14,4,4,3,4,14
3329710747,2,3,4,11,4,4,21,4,7,12,4
3307142887,2,7,4,4,3,11,6,4,14,12,4
3319774402,2,14,4,11,4,7,4,4,12,4,14
3331055088,2,4,7,4,3,4,14,4,11,4,12
3316098971,2,11,4,14,4,4,3,12,4,7,4
3326145448,2,14,4,12,4,7,4,4,11,3,4
3329781436,2,3,4,4,7,4,11,4,14,12,4
3264051603,2,4,11,4,12,14,4,7,4,3,4
3324259049,2,4,14,4,7,4,14,11,4,4,14
3319790460,2,4,12,11,4,4,7,3,4,12,4
3291761213,2,7,4,4,12,3,4,4,11,21,4
3323995048,2,4,7,4,14,12,11,4,14,4,12
3327955109,2,3,4,4,12,4,7,4,14,4,11
3325516004,2,4,11,4,12,4,7,3,4,4,12
3236163328,2,12,4,14,12,11,4,4,7,4,3
3310636908,2,4,14,3,4,11,4,7,4,12,4
3318862500,2,7,4,4,14,4,11,4,3,12,4
3319858317,2,4,3,4,7,4,11,12,4,12,4
3294888673,2,4,12,11,4,14,4,4,3,7,4
3316079727,2,12,4,4,7,11,4,21,4,4,14
3325610854,2,4,3,4,7,4,14,4,11,12,4
3315194756,2,12,4,11,4,3,4,7,4,4,14
3275612621,2,12,4,12,4,4,7,4,3,4,11
3276828156,2,4,11,4,3,4,12,4,6,4,7
3331485944,2,4,7,4,12,4,3,11,4,4,3
3329204605,2,3,4,11,4,4,12,21,4,7,4
3330770136,2,4,3,7,4,11,4,4,12,6,4
3321162328,2,7,4,21,4,11,4,4,14,12,4
3294036948,2,7,4,4,12,14,4,3,4,11,4
3326697435,2,12,14,4,7,14,4,4,14,11,4
3326342985,2,11,4,4,14,4,12,4,3,4,7
3320856325,2,4,7,4,14,11,4,4,14,4,12
3327648291,2,4,7,11,4,14,4,4,12,14,4
3322814943,2,4,14,4,11,4,12,7,4,3,4
3329025830,2,4,7,4,12,7,4,4,3,4,11
3326327665,2,14,4,7,4,12,4,4,14,11,4
3322457426,2,4,12,21,4,11,4,4,7,3,4
3300639648,2,12,11,4,3,4,7,4,12,4,11
3258076417,2,12,4,4,7,4,3,11,4,4,14
3232870480,2,12,4,11,4,3,4,14,4,7,4
3324235257,2,4,14,4,11,7,4,4,3,4,7
3314134139,2,4,7,11,4,4,3,14,4,4,12
3319717993,2,12,4,4,11,12,4,4,3,4,7
3287529664,2,4,11,4,12,3,4,7,4,4,14
3315926942,2,7,4,4,12,4,7,4,11,21,4
3226652478,2,4,3,7,4,11,4,4,14,4,12
3321142646,2,3,14,14,4,7,4,4,14,4,11
3231479087,2,4,3,4,3,4,12,4,7,4,11
3330479290,2,7,4,4,14,11,4,4,14,4,12
3325467775,2,4,7,12,4,4,14,4,11,3,4
3327937362,2,14,4,4,14,4,11,7,4,3,4
3306284271,2,4,3,6,11,4,12,14,4,4,7
3326237911,2,4,7,4,3,21,4,11,4,12,4
3320717550,2,12,4,14,4,4,3,11,4,4,7
3324155709,2,14,4,12,4,4,11,7,4,4,14
3327897533,2,4,7,4,12,4,1,11,4,4,14
3329172846,2,7,4,4,14,21,4,11,4,4,12
3329126741,2,4,12,3,4,14,4,4,7,4,11
3248205462,2,4,11,21,4,4,7,12,14,4,3
3255342959,2,4,7,4,11,4,3,6,12,12,4
3331504459,2,4,3,4,12,4,7,11,4,4,6
3327316722,2,11,4,14,4,4,7,14,4,12,4
3282558866,2,12,4,14,4,3,4,7,4,4,11
3269216352,2,4,11,4,14,4,7,4,14,12,4
3320727130,2,4,12,7,4,11,4,7,4,4,3
3270767038,2,14,4,3,4,7,4,11,4,12,4
3230764586,2,11,4,4,12,12,4,7,4,4,3
3325931816,2,7,4,4,14,4,12,4,12,4,11
3329960554,2,4,7,7,4,4,11,4,14,14,4
3318033971,2,4,11,7,4,3,4,4,12,4,14
3329078389,2,4,11,4,1,7,4,4,3,4,12
3330908976,2,4,14,11,4,7,4,4,3,14,4
3235105107,2,12,4,4,11,4,7,4,12,3,4
3330000649,2,4,3,4,12,7,4,4,3,11,4
3330124295,2,4,12,4,7,3,4,4,12,4,11
3329672243,2,11,4,4,14,3,4,4,7,14,11
3253834687,2,4,7,4,3,4,11,14,4,4,12
3328512401,2,4,11,14,4,4,7,4,12,3,4
3315935348,2,7,4,4,3,11,4,3,4,4,1
3329910692,2,4,7,11,4,12,4,12,4,3,4
3329316922,2,21,4,7,4,14,4,4,11,3,4
3326035186,2,4,12,4,11,4,7,4,12,12,4
3324628173,2,14,4,4,7,11,4,4,12,4,6
3297654823,2,7,4,3,4,4,11,4,14,4,12
3250032299,2,3,4,14,4,11,4,4,7,12,4
3250664099,2,4,7,12,4,4,3,21,4,4,11
3326700274,2,4,3,7,4,4,12,4,7,11,4
3330221324,2,4,11,7,4,3,4,12,4,4,14
3326482288,2,12,4,4,14,4,7,4,11,12,4
3257513906,2,4,12,4,11,4,7,3,4,4,21
3324887709,2,4,3,4,7,14,4,11,4,4,12
3330221998,2,4,21,4,3,11,4,12,4,4,7
3314031440,2,12,4,4,3,4,12,6,11,4,7
3330526797,2,4,11,4,14,14,4,7,4,11,4
3330901418,2,3,4,12,4,4,7,4,14,11,4
3329859974,2,4,3,4,14,7,4,11,4,3,4
3326532821,2,14,4,7,4,4,12,4,14,11,4
3327500705,2,12,4,11,4,7,4,4,12,4,3
3327094385,2,14,4,7,4,4,11,14,4,14,4
3315989461,2,4,14,3,4,4,11,12,4,7,4
3313275356,2,4,14,12,4,4,7,4,3,4,11
3232187834,2,4,12,4,11,4,7,4,3,4,14
3280954399,2,7,4,14,4,4,12,4,11,6,4
3325809962,2,12,4,7,4,3,4,4,12,11,4
3302469540,2,4,11,14,4,4,12,4,7,4,3
3289691572,2,7,4,6,4,4,14,12,4,11,4
3321286510,2,4,7,4,14,4,11,4,12,14,4
3329630674,2,6,11,3,4,4,7,4,14,12,4
3324135686,2,11,4,4,12,4,3,4,7,4,12
3319451432,2,7,4,4,12,11,4,12,4,3,4
3329008635,2,11,4,4,14,4,14,4,12,7,4
3288392402,2,4,14,4,11,3,4,4,7,4,12
3330961804,2,3,4,12,4,4,11,4,14,4,7
3329257029,2,7,4,3,4,6,11,12,4,4,14
3330008781,2,4,7,4,11,3,4,12,4,14,6
3320480125,2,4,12,4,7,3,4,4,14,11,4
3317436814,2,4,7,12,4,4,11,3,4,4,14
3323135705,2,4,14,4,11,7,4,14,4,3,4
3285527240,2,4,7,4,14,3,4,11,4,12,4
3262636743,2,4,3,4,7,11,4,3,4,4,12
3317611369,2,11,4,4,3,12,4,4,12,4,7
3274054794,2,4,14,3,4,4,12,11,6,4,14
3327608581,2,4,21,14,4,7,4,6,11,4,3
3281844554,2,4,7,3,4,12,4,4,11,4,12
3293982656,2,4,21,11,4,3,4,7,4,12,4
3217589817,2,4,7,4,3,4,12,6,4,11,4
3331065938,2,14,4,14,4,3,4,7,4,11,4
3246424869,2,7,4,4,14,4,21,4,11,4,12
3329560924,2,4,3,4,11,6,4,4,7,4,12
3327801677,2,4,7,11,4,4,12,3,6,14,4
3320813836,2,4,14,4,14,4,11,7,4,3,4
3301958800,2,7,4,21,4,11,4,12,4,4,14
3327350965,2,4,14,4,12,4,3,4,7,11,4
3315607932,2,4,14,3,4,4,11,4,12,7,4
3319519264,2,3,4,4,11,7,4,4,7,4,12
3324938391,2,7,4,4,11,4,3,4,14,4,3
3297552246,2,7,4,4,12,14,4,4,12,11,4
3282301580,2,4,7,4,11,4,1,4,14,4,12
3309364037,2,4,21,4,12,4,14,4,7,4,11
3313859825,2,7,4,4,12,4,12,4,14,11,4
3330521741,2,21,4,11,4,4,14,4,7,4,3
3296422818,2,11,4,14,4,4,7,12,4,3,4
3298646267,2,12,4,4,11,3,4,4,6,4,7
3327075310,2,4,12,4,11,4,7,4,3,4,1
3278047633,2,4,11,4,7,3,4,4,12,12,4
